id,date,title,category
26999,2021-12-06,Presentation of Certificate of Achievement for Excellence in Financial Reporting,"Budget, Taxes & Finance"
27001,2021-12-06,Request approval for additional FY22 spending with Mid-Atlantic Waste Systems.,"Budget, Taxes & Finance"
27004,2021-12-06,Public Hearing for Budget Carryforward Supplemental Appropriation from FY 2021 To FY 2022,"Budget, Taxes & Finance"
27036,2021-12-06,Public Hearing for Budget Carryforward Supplemental Appropriation from FY 2021 To FY 2022,"Budget, Taxes & Finance"
27302,2022-01-24,Adopt 2022 Capital Improvement Plan (CIP),"Budget, Taxes & Finance"
27303,2022-01-24,Approve Phase 1 ARPA Spending,"Budget, Taxes & Finance"
27305,2022-01-24,Request increase in spending with Human Circuit for FY 22,"Budget, Taxes & Finance"
27409,2022-02-07,Public Hearing for Issuance of 2022 Bond,"Budget, Taxes & Finance"
27505,2022-02-22,Special Meeting to Accept Bid for Bond Sale,"Budget, Taxes & Finance"
27558,2022-02-28,Approve Spending with Davenport & Company as Financial Advisor for 2022 Bond Issue,"Budget, Taxes & Finance"
27559,2022-02-28,"Approve Spending with McGuire Woods, LLC As Bond Counsel For 2022 Bond Issue","Budget, Taxes & Finance"
27605,2022-03-07,"Council Acceptance of $63,046.89 in Federal, State and Local Fiscal Recovery Funds (SLFRF) for Utility Relief","Budget, Taxes & Finance"
27654,2022-03-07,"Council Acceptance of $63,046.89 in Federal, State and Local Fiscal Recovery Funds (SLFRF) for Utility Relief","Budget, Taxes & Finance"
27743,2022-03-21,ARPA Funded Marketing Support for Economic Development Division,"Budget, Taxes & Finance"
27751,2022-03-21,"Request to Set a Public Hearing for April 11, 2022 regarding the FY 2022-23 Operating Budget","Budget, Taxes & Finance"
27754,2022-03-21,"Request to set a public hearing for April 25, 2022 regarding the FY 2022-23 real estate tax rate","Budget, Taxes & Finance"
27812,2022-03-21,ARPA Funded Marketing Support for Economic Development Division,"Budget, Taxes & Finance"
27912,2022-04-11,Approve Debt Management Policy,"Budget, Taxes & Finance"
27913,2022-04-11,"Amend Town Code Chapter 6, Section 6-4.2, Eligibility for (Real Estate Tax) Exemption or Deferral","Budget, Taxes & Finance"
27914,2022-04-11,Increase Appropriation with Davenport & Company LLC for 2022 Bond Issue Financial Advisory Services,"Budget, Taxes & Finance"
27920,2022-04-11,Public Hearing for 2022-23 Budget,"Budget, Taxes & Finance"
28047,2022-04-25,Public Hearing on the FY 2022-23 Proposed Tax Rate,"Budget, Taxes & Finance"
28217,2022-05-16,Intent to Adopt Real Estate Tax Rate for FY 2022-23,"Budget, Taxes & Finance"
28219,2022-05-16,Adopt FY 2022-23 Operating Budget,"Budget, Taxes & Finance"
28837,2022-08-29,"Approval to Publish a list of Delinquent Real Estate Tax Payments as of June 30, 2022","Budget, Taxes & Finance"
28910,2022-09-12,Approve Increase in Spending with McGuire Woods for 2022 Bond Counsel Services,"Budget, Taxes & Finance"
29007,2022-09-26,"Request approval with Presidio for the procurement of additional speakers and hardware to support extended use of the intercom system with the Town of Vienna VOIP system. Approved by Council January 24, 2022 Phase 1 ARPA funding.","Budget, Taxes & Finance"
29008,2022-09-26,"Request Approval for Spending with Capital Building Services, Inc. for cleaning services at Town-owned buildings. General Fund Budget Item","Budget, Taxes & Finance"
29013,2022-09-26,Presentation of GFOA’s Distinguished Budget Award,"Budget, Taxes & Finance"
29014,2022-09-26,Public Hearing for Supplemental Adjustment to the 2022-23 General Fund Budget,"Budget, Taxes & Finance"
29478,2022-12-05,Presentation of 2022 Annual Comprehensive Financial Report (ACFR),"Budget, Taxes & Finance"
30021,2023-02-27,Update Investment Policy,"Budget, Taxes & Finance"
30022,2023-02-27,"Approve Second Year of Changes to Tax Relief for the Elderly and Disabled
Code of Vienna Chapter 6, Section 6-4.2","Budget, Taxes & Finance"
30223,2023-03-20,"Request to Set a Public Hearing for April 10, 2023 regarding the FY2023-24 Operating Budget","Budget, Taxes & Finance"
30225,2023-03-20,"Request to set a public hearing for April 24, 2023 regarding the FY2023-24 real estate tax rate","Budget, Taxes & Finance"
30409,2023-04-10,Public Hearing for 2023-24 Budget,"Budget, Taxes & Finance"
30522,2023-04-24,Public Hearing on FY2023-24 Proposed Tax Rate,"Budget, Taxes & Finance"
30580,2023-05-01,Approve 2023 Capital Improvement Plan (CIP),"Budget, Taxes & Finance"
30581,2023-05-01,Approve 2023 ARPA Reallocation Plan,"Budget, Taxes & Finance"
30709,2023-05-15,Intent to Adopt Real Estate Tax Rate for FY2023-24,"Budget, Taxes & Finance"
30712,2023-05-15,Intent to Adopt FY2023-24 Budget,"Budget, Taxes & Finance"
30961,2023-06-20,Request approval for 2022 Holiday Ornament allocation and Donation to the Vienna Public Art Foundation.,"Budget, Taxes & Finance"
31044,2023-07-10,Appropriate Spending for the Town Attorney for FY 2023-24,"Budget, Taxes & Finance"
31263,2023-08-28,"Approval To Publish a List of Delinquent Real Estate Tax Payments as of Aug. 3, 2023","Budget, Taxes & Finance"
31271,2023-08-28,Certificate of Achievement for Excellence in Financial Reporting,"Budget, Taxes & Finance"
31335,2023-09-11,Set a Public Hearing on 2023-24 Supplemental Appropriations (Carryforwards),"Budget, Taxes & Finance"
31507,2023-10-02,Public Hearing on 2023-24 Budget Supplemental Appropriations (Purchase Order Roll Forwards and Carry Forwards),"Budget, Taxes & Finance"
31639,2023-10-23,Presentation of GFOA's Distinguished Budget Award,"Budget, Taxes & Finance"
31644,2023-10-23,Approve 2024 CIP Plan and CIP and ARPA Reallocation,"Budget, Taxes & Finance"
31938,2023-12-04,8:35 p.m. - 9:05 p.m. -   Presentation of the 2023 Annual Comprehensive Financial Report (ACFR),"Budget, Taxes & Finance"
32104,2024-01-08,"7:45p.m. - 8:15 p.m.   Mid-year Financial Review, FY 2023-24","Budget, Taxes & Finance"
32304,2024-01-29,Approve Spending with McGuire Woods as Bond Counsel for 2023 and 2024 Debt Issuances,"Budget, Taxes & Finance"
32305,2024-01-29,9:40 p.m. to 9:55 p.m. - Increase Appropriation to Tyler Technologies to Move Software to the Cloud,"Budget, Taxes & Finance"
32307,2024-01-29,9:55 p.m. to 10:35 p.m. - Approve ARPA and CIP Reallocation,"Budget, Taxes & Finance"
32774,2024-03-18,10:45 p.m. - 11:00 p.m. - Reallocate AARPA and CIP,"Budget, Taxes & Finance"
32775,2024-03-18,"Request to Set a Public Hearing for April 8, 2024 regarding the FY2024-25 Operating Budget","Budget, Taxes & Finance"
32777,2024-03-18,"Request to Set a Public Hearing for April 29, 2024 regarding the FY2024-25 Real Estate Tax Rate","Budget, Taxes & Finance"
32780,2024-03-18,"Request to Set a Public Hearing for Special Events Meals Taxes Ordinance Change on May 20, 2024","Budget, Taxes & Finance"
32879,2024-04-08,8:00 p.m. - 8:15 p.m. Public Hearing for 2024-25 Operating Budget,"Budget, Taxes & Finance"
33021,2024-04-29,7:55 p.m. - 8:25 p.m.  Public Hearing on FY2024-25 Proposed Tax Rate,"Budget, Taxes & Finance"
33178,2024-05-20,Request award of IFB 24-24 for Construction and Demolition Debris Disposal and Request for FY25 Spending,"Budget, Taxes & Finance"
33179,2024-05-20,Intent to Adopt Real Estate Tax Rate for FY2024-25,"Budget, Taxes & Finance"
33180,2024-05-20,Intent to Adopt FY 2024-25 Operating Budget,"Budget, Taxes & Finance"
33262,2024-06-03,"Request award of IFB 24-22 for Crushed Stone, Gravel, Sand and Other Aggregates and Request for FY25 Spending","Budget, Taxes & Finance"
33503,2024-07-08,Request to Award IFB 24-12 to Sagres Construction Corporation (Primary) and A&M Concrete Corporation (Secondary) for On-Call Roadway Maintenance and request for FY25 spending,"Budget, Taxes & Finance"
33504,2024-07-08,Request award of IFB 24-28 for Pavement Marking as needed to Resurface Inc. and request FY25 spending,"Budget, Taxes & Finance"
33511,2024-07-08,9:30 p.m. - 9:45 p.m. Appropriate Spending for the Town Attorney for FY 2024-25,"Budget, Taxes & Finance"
33666,2024-08-26,Set a Public Hearing on 2024-25 Supplemental Appropriations (Carryforwards),"Budget, Taxes & Finance"
33667,2024-08-26,"Approval To Publish a List of Delinquent Real Estate Tax Payments as of Aug. 26, 2024","Budget, Taxes & Finance"
33670,2024-08-26,"Set a Public Hearing to Amend Town Code Definition and Application Of Meals Taxes at Special Events for the Nov. 16, 2024 Council Meeting.","Budget, Taxes & Finance"
34078,2024-10-07,8:00 p.m. - 8:30 p.m. Public Hearing on 2024-25 Budget Supplemental Appropriations (Purchase Orders Rolled Forward and 2024 Surplus Carried Forward),"Budget, Taxes & Finance"
34221,2024-10-28,Set Public Hearing to Raise Meals Taxes,"Budget, Taxes & Finance"
34320,2024-11-18,Public Hearing to Change Meals Tax Collection for Town-Sponsored Special Events,"Budget, Taxes & Finance"
34423,2024-12-09,7:45 p.m. - 8:00 p.m. - Presentation of the 2024 Annual Comprehensive Financial Report (ACFR),"Budget, Taxes & Finance"
34424,2024-12-09,8:10 p.m. - 8:40 p.m. - Intent to Adopt Change to Meals Tax Collection Method for Certain Town-Sponsored Events.,"Budget, Taxes & Finance"
34426,2024-12-09,"8:55 p.m. - 9:10 p.m. - Amendment to Town Code Chapter 6, Section 6-33 Levy, to Increase the Meals Tax Rate from 3% to 4% For a Period of 10 Years","Budget, Taxes & Finance"
34765,2025-01-27,"Amendment to Town Code Chapter 6, Section 6-33 Levy, to Increase the Meals Tax Rate from 3% to 4% for a Period of 10 Years","Budget, Taxes & Finance"
35203,2025-03-24,"Request to Set a Public Hearing for April 7, 2025, regarding the FY2025-26 Operating Budget","Budget, Taxes & Finance"
35205,2025-03-24,"Request to Set a Public Hearing for April 28, 2025 regarding the FY2025-26 Real Estate Tax Rate","Budget, Taxes & Finance"
35278,2025-04-07,Public Hearing for Fiscal Year 2025-26 Operating Budget,"Budget, Taxes & Finance"
35470,2025-04-28,7:45 p.m. -8:00 p.m. Public Hearing for Fiscal Year 2025-26 Proposed Tax Rate,"Budget, Taxes & Finance"
35674,2025-05-19,Intent to Adopt Real Estate Tax Rate for FY2025-26,"Budget, Taxes & Finance"
35675,2025-05-19,Intent to Adopt FY2025-26 Operating Budget,"Budget, Taxes & Finance"
36034,2025-07-07,Appropriate Spending for the Town Attorney for FY 2025-26,"Budget, Taxes & Finance"
36197,2025-08-25,"Approval to Publish a List of Delinquent Real Estate Tax Payments as of August 25, 2025","Budget, Taxes & Finance"
36198,2025-08-25,Set a Public Hearing on 2025-26 Supplemental Appropriations (Fiscal Year 2024-2025 End of Year Update),"Budget, Taxes & Finance"
36199,2025-08-25,"Amendment to Town Code Chapter 6, Section 6-33 Levy, to Increase the Meals Tax Rate from 3% to 4%","Budget, Taxes & Finance"
36249,2025-09-08,"8:00 p.m. – 8:30 p.m. Notice of Intent to Adopt - Amendment to Town Code Chapter 6, Section 6-33 Levy, to Increase the Meals Tax Rate from 3% to 4%","Budget, Taxes & Finance"
36324,2025-09-08,"8:00 p.m. – 8:30 p.m. Notice of Intent to Adopt - Amendment to Town Code Chapter 6, Section 6-33 Levy, to Increase the Meals Tax Rate from 3% to 4%","Budget, Taxes & Finance"
36391,2025-09-29,"8:00 p.m. - 8:15 p.m. Ratify approval to award a town-wide copier services purchase order to Ubeo Midco, LLC for Fiscal Year 2026","Budget, Taxes & Finance"
36394,2025-09-29,"9:15 p.m. - 9:45 p.m. Intent to Adopt - Amendment to Town Code, Chapter 6, Section 6-33 Levy, to Increase the Meals Tax Rate from 3% to 4%","Budget, Taxes & Finance"
36433,2025-09-29,1. Government Finance Officers Association (GFOA) Triple Crown: Budgeting and Financial Reporting,"Budget, Taxes & Finance"
36483,2025-10-06,"8:30 p.m. - 9:15 p.m. Set a Public Hearing on Bond Ordinance for Nov. 10, 2025","Budget, Taxes & Finance"
36484,2025-10-06,8:00 p.m. - 8:30 p.m. Public Hearing on 2025-26 Budget Supplemental Appropriations,"Budget, Taxes & Finance"
36627,2025-10-27,"9:30 PM - 10:00 PM Request approval to increase FY26 spending with Brightview Landscape Services, Inc., for horticulture services.","Budget, Taxes & Finance"
36631,2025-10-27,10:00 PM - 10:30 PM Capital Improvement Plan (CIP) Approval 2026 - 2042,"Budget, Taxes & Finance"
36685,2025-11-10,9:00 - 9:15 PM Public Hearing on Bond Ordinance,"Budget, Taxes & Finance"
36822,2025-12-02,Special Meeting to Accept Bid for Bond Sale,"Budget, Taxes & Finance"
36843,2025-12-08,Approve Spending with Davenport & Company as Financial Advisor for 2025 Bond Issuance,"Budget, Taxes & Finance"
36844,2025-12-08,"Approve Spending with McGuire Woods, LLC as Bond Counsel for 2025 Bond Issuance","Budget, Taxes & Finance"
36845,2025-12-08,8:30-9:00 Presentation of the 2025 Annual Comprehensive Financial Report (ACFR),"Budget, Taxes & Finance"
37074,2026-01-26,Fiscal Year 2026 Mid-Year Financial Review,"Budget, Taxes & Finance"
37107,2026-02-02,Fiscal Year 2026 Mid-Year Financial Review,"Budget, Taxes & Finance"
37654,2026-03-23,"Request to Set a Public Hearing for April 6, 2026, regarding the FY2026-27 Proposed Operating Budget","Budget, Taxes & Finance"
37656,2026-03-23,"Request to Set a Public Hearing for April 27, 2026, regarding the FY2026-27 Proposed Real Estate Tax Rate","Budget, Taxes & Finance"
37710,2026-04-06,Public Hearing for Fiscal Year 2026-27 Operating Budget (5 mins.),"Budget, Taxes & Finance"
37838,2026-04-27,Public Hearing for Fiscal Year 2026-27 Proposed Tax Rate (5 mins.),"Budget, Taxes & Finance"
37839,2026-04-27,"Donation of Funds to Historic Vienna, Inc. (HVI) for Vienna250 Programs (5 mins)","Budget, Taxes & Finance"
37895,2026-05-04,Fiscal Year 2026-27 Proposed Tax Rate (5 mins),"Budget, Taxes & Finance"
37984,2026-05-18,Intent to Adopt Real Estate Tax Rate for FY2026-27 (5 min. Staff Presentation),"Budget, Taxes & Finance"
37986,2026-05-18,Intent to Adopt FY 2026-27 Operating Budget (5 Min. Staff Presentation),"Budget, Taxes & Finance"
38319,2026-07-06,Approval of payment to Tyler Technologies for the standard software maintenance agreement (SSMA) for the Vienna Finance Department,"Budget, Taxes & Finance"
38320,2026-07-06,Appropriate Spending for the Town Attorney for FY 2026-27,"Budget, Taxes & Finance"
38326,2026-07-06,"Request to Set a Public Hearing for Sept. 14, 2026 Regarding Reducing the Town of Vienna Meals Tax Rate from 4% to 3%","Budget, Taxes & Finance"
38496,2026-08-24,"Approval to Publish a List of Delinquent Real Estate Tax Payments as of Aug. 24, 2026","Budget, Taxes & Finance"
38502,2026-08-24,GFOA Financial Report Award,"Budget, Taxes & Finance"
12803,2014-04-07,Recommend approval of Memorandum of Understanding (MOU) between the Town of Vienna and the Vienna Business Association for the 2014 Vienna Oktoberfest.,"Community, Arts & Events"
13408,2014-09-22,Request for Approval of an MOU between the Town Of Vienna and the Vienna Business Association for First Night 2014-15.,"Community, Arts & Events"
